"SubjectID","Activity","Feature","Average"
7,"Lying","freqBodyAccJerkMagStd",-0.965359228076923
7,"Lying","freqBodyGyroMagMean",-0.941130719230769
7,"Lying","freqBodyGyroMagStd",-0.918892518653846
7,"Lying","freqBodyGyroJerkMagMean",-0.974117912115385
7,"Lying","freqBodyGyroJerkMagStd",-0.969403035384615
8,"Walking","timeBodyAccMeanX",0.27468631
8,"Walking","timeBodyAccMeanY",-0.0186628865310417
8,"Walking","timeBodyAccMeanZ",-0.107252090833333
8,"Walking","timeBodyAccStdX",-0.173605736002083
8,"Walking","timeBodyAccStdY",0.380782052708333
8,"Walking","timeBodyAccStdZ",-0.1420885318125
8,"Walking","timeGravityAccMeanX",0.913586347916667
8,"Walking","timeGravityAccMeanY",-0.217102194583333
8,"Walking","timeGravityAccMeanZ",-0.186267836962021
8,"Walking","timeGravityAccStdX",-0.974752050208333
8,"Walking","timeGravityAccStdY",-0.956781505625
8,"Walking","timeGravityAccStdZ",-0.956640104791667
8,"Walking","timeBodyAccJerkMeanX",0.0703393490833333
8,"Walking","timeBodyAccJerkMeanY",-0.00603947514583333
8,"Walking","timeBodyAccJerkMeanZ",-0.000673798876875
8,"Walking","timeBodyAccJerkStdX",-0.2586886278125
8,"Walking","timeBodyAccJerkStdY",0.233987544458333
8,"Walking","timeBodyAccJerkStdZ",-0.383200596479167
8,"Walking","timeBodyGyroMeanX",0.0235088228254167
8,"Walking","timeBodyGyroMeanY",-0.095791790535
8,"Walking","timeBodyGyroMeanZ",0.0509657915395833
8,"Walking","timeBodyGyroStdX",-0.1992097184375
8,"Walking","timeBodyGyroStdY",-0.2119972775
8,"Walking","timeBodyGyroStdZ",-0.0754447842395833
8,"Walking","timeBodyGyroJerkMeanX",-0.135886431360417
8,"Walking","timeBodyGyroJerkMeanY",-0.0314880905541667
8,"Walking","timeBodyGyroJerkMeanZ",-0.0522683965333333
8,"Walking","timeBodyGyroJerkStdX",-0.2460827504375
8,"Walking","timeBodyGyroJerkStdY",-0.428055700208333
8,"Walking","timeBodyGyroJerkStdZ",-0.388446971666667
8,"Walking","timeBodyAccMagMean",0.0516786278104167
8,"Walking","timeBodyAccMagStd",-0.1804072826
8,"Walking","timeGravityAccMagMean",0.0516786278104167
8,"Walking","timeGravityAccMagStd",-0.1804072826
8,"Walking","timeBodyAccJerkMagMean",-0.0668322430433333
8,"Walking","timeBodyAccJerkMagStd",-0.184571053979167
8,"Walking","timeBodyGyroMagMean",-0.00310243820125
8,"Walking","timeBodyGyroMagStd",-0.238746703958333
8,"Walking","timeBodyGyroJerkMagMean",-0.339129269583333
8,"Walking","timeBodyGyroJerkMagStd",-0.502957255416667
8,"Walking","freqBodyAccMeanX",-0.247389011875
8,"Walking","freqBodyAccMeanY",0.316982393333333
8,"Walking","freqBodyAccMeanZ",-0.238634594791667
8,"Walking","freqBodyAccStdX",-0.148386858858333
8,"Walking","freqBodyAccStdY",0.32484493125
8,"Walking","freqBodyAccStdZ",-0.158437341970833
8,"Walking","freqBodyAccJerkMeanX",-0.311198711041667
8,"Walking","freqBodyAccJerkMeanY",0.0796832872416667
8,"Walking","freqBodyAccJerkMeanZ",-0.361563262083333
8,"Walking","freqBodyAccJerkStdX",-0.271448185291667
8,"Walking","freqBodyAccJerkStdY",0.315883536479167
8,"Walking","freqBodyAccJerkStdZ",-0.4044825094375
8,"Walking","freqBodyGyroMeanX",-0.102063053808333
8,"Walking","freqBodyGyroMeanY",-0.259729692333333
8,"Walking","freqBodyGyroMeanZ",-0.132902199479167
8,"Walking","freqBodyGyroStdX",-0.234252005895833
8,"Walking","freqBodyGyroStdY",-0.1908057215
8,"Walking","freqBodyGyroStdZ",-0.1429742348125
8,"Walking","freqBodyAccMagMean",-0.09521728274375
8,"Walking","freqBodyAccMagStd",-0.360818978541667
8,"Walking","freqBodyAccJerkMagMean",-0.123834409766667
8,"Walking","freqBodyAccJerkMagStd",-0.276436130125
8,"Walking","freqBodyGyroMagMean",-0.301241848645833
8,"Walking","freqBodyGyroMagStd",-0.327459577895833
8,"Walking","freqBodyGyroJerkMagMean",-0.473026230833333
8,"Walking","freqBodyGyroJerkMagStd",-0.581240190833333
8,"WalkingUpstairs","timeBodyAccMeanX",0.258880152048781
8,"WalkingUpstairs","timeBodyAccMeanY",-0.0282415136341463
8,"WalkingUpstairs","timeBodyAccMeanZ",-0.11512211995122
8,"WalkingUpstairs","timeBodyAccStdX",-0.171712174634146
8,"WalkingUpstairs","timeBodyAccStdY",0.348768733170732
8,"WalkingUpstairs","timeBodyAccStdZ",0.121187278790244
8,"WalkingUpstairs","timeGravityAccMeanX",0.860368718780488
8,"WalkingUpstairs","timeGravityAccMeanY",-0.291341491707317
8,"WalkingUpstairs","timeGravityAccMeanZ",-0.192306960631707
8,"WalkingUpstairs","timeGravityAccStdX",-0.926673287804878
8,"WalkingUpstairs","timeGravityAccStdY",-0.931032068536585
8,"WalkingUpstairs","timeGravityAccStdZ",-0.876168930487805
8,"WalkingUpstairs","timeBodyAccJerkMeanX",0.0813816809395122
8,"WalkingUpstairs","timeBodyAccJerkMeanY",0.014120592097561
8,"WalkingUpstairs","timeBodyAccJerkMeanZ",-0.0674583919268293
8,"WalkingUpstairs","timeBodyAccJerkStdX",-0.186618895268293
8,"WalkingUpstairs","timeBodyAccJerkStdY",-0.0123501104926829
8,"WalkingUpstairs","timeBodyAccJerkStdZ",-0.447518179097561
8,"WalkingUpstairs","timeBodyGyroMeanX",0.19270447595122
8,"WalkingUpstairs","timeBodyGyroMeanY",-0.204205356087805
8,"WalkingUpstairs","timeBodyGyroMeanZ",-0.0724546025804878
8,"WalkingUpstairs","timeBodyGyroStdX",-0.367428367219512
8,"WalkingUpstairs","timeBodyGyroStdY",-0.0666980861414634
8,"WalkingUpstairs","timeBodyGyroStdZ",0.337526477436585
8,"WalkingUpstairs","timeBodyGyroJerkMeanX",-0.15544567414878
8,"WalkingUpstairs","timeBodyGyroJerkMeanY",-0.027919577097561
8,"WalkingUpstairs","timeBodyGyroJerkMeanZ",-0.0534090382439024
8,"WalkingUpstairs","timeBodyGyroJerkStdX",-0.40507069195122
8,"WalkingUpstairs","timeBodyGyroJerkStdY",-0.424675673414634
8,"WalkingUpstairs","timeBodyGyroJerkStdZ",-0.430366658780488
8,"WalkingUpstairs","timeBodyAccMagMean",0.121026629195122
8,"WalkingUpstairs","timeBodyAccMagStd",-0.227200254219512
8,"WalkingUpstairs","timeGravityAccMagMean",0.121026629195122
8,"WalkingUpstairs","timeGravityAccMagStd",-0.227200254219512
8,"WalkingUpstairs","timeBodyAccJerkMagMean",-0.141494613465854
8,"WalkingUpstairs","timeBodyAccJerkMagStd",-0.228296364146341
8,"WalkingUpstairs","timeBodyGyroMagMean",0.166447991
8,"WalkingUpstairs","timeBodyGyroMagStd",-0.109327923829268
8,"WalkingUpstairs","timeBodyGyroJerkMagMean",-0.400664014146341
8,"WalkingUpstairs","timeBodyGyroJerkMagStd",-0.493975031707317
8,"WalkingUpstairs","freqBodyAccMeanX",-0.166411065387805
8,"WalkingUpstairs","freqBodyAccMeanY",0.263431399878049
8,"WalkingUpstairs","freqBodyAccMeanZ",-0.0729496941121951
8,"WalkingUpstairs","freqBodyAccStdX",-0.175284990170732
8,"WalkingUpstairs","freqBodyAccStdY",0.30540146
8,"WalkingUpstairs","freqBodyAccStdZ",0.133766193578049
8,"WalkingUpstairs","freqBodyAccJerkMeanX",-0.200277249165854
8,"WalkingUpstairs","freqBodyAccJerkMeanY",-0.0257952590634146
8,"WalkingUpstairs","freqBodyAccJerkMeanZ",-0.386655803658537
8,"WalkingUpstairs","freqBodyAccJerkStdX",-0.24733661795122
8,"WalkingUpstairs","freqBodyAccJerkStdY",-0.0700821464439024
8,"WalkingUpstairs","freqBodyAccJerkStdZ",-0.508248316829268
8,"WalkingUpstairs","freqBodyGyroMeanX",-0.240260761682927
8,"WalkingUpstairs","freqBodyGyroMeanY",-0.113162144460976
8,"WalkingUpstairs","freqBodyGyroMeanZ",0.16597418695122
8,"WalkingUpstairs","freqBodyGyroStdX",-0.409955580780488
8,"WalkingUpstairs","freqBodyGyroStdY",-0.0478802512585366
8,"WalkingUpstairs","freqBodyGyroStdZ",0.263202878429268
8,"WalkingUpstairs","freqBodyAccMagMean",-0.13026451905122
8,"WalkingUpstairs","freqBodyAccMagStd",-0.409282851707317
8,"WalkingUpstairs","freqBodyAccJerkMagMean",-0.131850567460976
8,"WalkingUpstairs","freqBodyAccJerkMagStd",-0.379266499780488
8,"WalkingUpstairs","freqBodyGyroMagMean",-0.229610952609756
8,"WalkingUpstairs","freqBodyGyroMagStd",-0.183325647134146
8,"WalkingUpstairs","freqBodyGyroJerkMagMean",-0.46327057804878
8,"WalkingUpstairs","freqBodyGyroJerkMagStd",-0.575733290731707
8,"WalkingDownstairs","timeBodyAccMeanX",0.283484089210526
8,"WalkingDownstairs","timeBodyAccMeanY",-0.0211058674973684
8,"WalkingDownstairs","timeBodyAccMeanZ",-0.107598135394737
8,"WalkingDownstairs","timeBodyAccStdX",0.0241393473736842
8,"WalkingDownstairs","timeBodyAccStdY",0.343826273105263
8,"WalkingDownstairs","timeBodyAccStdZ",0.1337170395
8,"WalkingDownstairs","timeGravityAccMeanX",0.914023498421053
8,"WalkingDownstairs","timeGravityAccMeanY",-0.187610243421053
8,"WalkingDownstairs","timeGravityAccMeanZ",-0.141817934963684
8,"WalkingDownstairs","timeGravityAccStdX",-0.945766561578947
8,"WalkingDownstairs","timeGravityAccStdY",-0.941580934473684
8,"WalkingDownstairs","timeGravityAccStdZ",-0.897190012631579
8,"WalkingDownstairs","timeBodyAccJerkMeanX",0.118938088342105
8,"WalkingDownstairs","timeBodyAccJerkMeanY",-0.0380193846210526
8,"WalkingDownstairs","timeBodyAccJerkMeanZ",-0.0394356157631579
8,"WalkingDownstairs","timeBodyAccJerkStdX",0.250143724521053
8,"WalkingDownstairs","timeBodyAccJerkStdY",0.288140718789474
8,"WalkingDownstairs","timeBodyAccJerkStdZ",-0.0135136269
8,"WalkingDownstairs","timeBodyGyroMeanX",-0.121189625973684
8,"WalkingDownstairs","timeBodyGyroMeanY",-0.0500760173342105
8,"WalkingDownstairs","timeBodyGyroMeanZ",0.114143855152368
8,"WalkingDownstairs","timeBodyGyroStdX",-0.258430885531579
8,"WalkingDownstairs","timeBodyGyroStdY",0.0243131207736842
8,"WalkingDownstairs","timeBodyGyroStdZ",-0.129565242710526
8,"WalkingDownstairs","timeBodyGyroJerkMeanX",-0.0349283489710526
8,"WalkingDownstairs","timeBodyGyroJerkMeanY",-0.0534969692794737
8,"WalkingDownstairs","timeBodyGyroJerkMeanZ",-0.0867903297078947
8,"WalkingDownstairs","timeBodyGyroJerkStdX",-0.267887897328947
8,"WalkingDownstairs","timeBodyGyroJerkStdY",-0.0704526510842105
8,"WalkingDownstairs","timeBodyGyroJerkStdZ",-0.1896044435
8,"WalkingDownstairs","timeBodyAccMagMean",0.176599311818421
8,"WalkingDownstairs","timeBodyAccMagStd",0.131337867236842
8,"WalkingDownstairs","timeGravityAccMagMean",0.176599311818421
8,"WalkingDownstairs","timeGravityAccMagStd",0.131337867236842
8,"WalkingDownstairs","timeBodyAccJerkMagMean",0.262628490268421
8,"WalkingDownstairs","timeBodyAccJerkMagStd",0.2534082561
8,"WalkingDownstairs","timeBodyGyroMagMean",0.0993429744078947
8,"WalkingDownstairs","timeBodyGyroMagStd",-0.0466291872078947
8,"WalkingDownstairs","timeBodyGyroJerkMagMean",-0.126189142894737
8,"WalkingDownstairs","timeBodyGyroJerkMagStd",-0.157484866842105
8,"WalkingDownstairs","freqBodyAccMeanX",0.136590199860526
8,"WalkingDownstairs","freqBodyAccMeanY",0.388412779763158
8,"WalkingDownstairs","freqBodyAccMeanZ",0.159589756534211
8,"WalkingDownstairs","freqBodyAccStdX",-0.0260463260078947
8,"WalkingDownstairs","freqBodyAccStdY",0.232184078052632
8,"WalkingDownstairs","freqBodyAccStdZ",0.0214914840105263
8,"WalkingDownstairs","freqBodyAccJerkMeanX",0.214841402815789
8,"WalkingDownstairs","freqBodyAccJerkMeanY",0.220639687868421
8,"WalkingDownstairs","freqBodyAccJerkMeanZ",0.0586096890447368
8,"WalkingDownstairs","freqBodyAccJerkStdX",0.172658982065789
8,"WalkingDownstairs","freqBodyAccJerkStdY",0.273943791773684
8,"WalkingDownstairs","freqBodyAccJerkStdZ",-0.0846674186842105
8,"WalkingDownstairs","freqBodyGyroMeanX",-0.130740445236842
8,"WalkingDownstairs","freqBodyGyroMeanY",0.116090879026316
8,"WalkingDownstairs","freqBodyGyroMeanZ",0.0277498065176316
8,"WalkingDownstairs","freqBodyGyroStdX",-0.302735102631579
8,"WalkingDownstairs","freqBodyGyroStdY",-0.0461356322868421
8,"WalkingDownstairs","freqBodyGyroStdZ",-0.268253406210526
8,"WalkingDownstairs","freqBodyAccMagMean",0.301626757315789
8,"WalkingDownstairs","freqBodyAccMagStd",-0.156141093578947
8,"WalkingDownstairs","freqBodyAccJerkMagMean",0.331528459921053
8,"WalkingDownstairs","freqBodyAccJerkMagStd",0.134734731236842
8,"WalkingDownstairs","freqBodyGyroMagMean",-0.00036272967368421
8,"WalkingDownstairs","freqBodyGyroMagStd",-0.255590314210526
8,"WalkingDownstairs","freqBodyGyroJerkMagMean",-0.125179586744737
8,"WalkingDownstairs","freqBodyGyroJerkMagStd",-0.26298447
8,"Sitting","timeBodyAccMeanX",0.267491472934783
8,"Sitting","timeBodyAccMeanY",-0.00672550621304348
8,"Sitting","timeBodyAccMeanZ",-0.104461049130435
8,"Sitting","timeBodyAccStdX",-0.979026152391304
8,"Sitting","timeBodyAccStdY",-0.927331997021739
8,"Sitting","timeBodyAccStdZ",-0.939553030217391
8,"Sitting","timeGravityAccMeanX",0.832453878043478
8,"Sitting","timeGravityAccMeanY",0.240095117065217
8,"Sitting","timeGravityAccMeanZ",0.263895185521739
8,"Sitting","timeGravityAccStdX",-0.966757967173913
8,"Sitting","timeGravityAccStdY",-0.937462301369565
8,"Sitting","timeGravityAccStdZ",-0.935475331521739
8,"Sitting","timeBodyAccJerkMeanX",0.0786713761086957
8,"Sitting","timeBodyAccJerkMeanY",-0.00657516306713044
8,"Sitting","timeBodyAccJerkMeanZ",-0.0106808920069565
8,"Sitting","timeBodyAccJerkStdX",-0.985188753695652
8,"Sitting","timeBodyAccJerkStdY",-0.980784606086957
8,"Sitting","timeBodyAccJerkStdZ",-0.985285807173913
8,"Sitting","timeBodyGyroMeanX",-0.0547396987173913
8,"Sitting","timeBodyGyroMeanY",-0.0955089236521739
8,"Sitting","timeBodyGyroMeanZ",0.0716048809782609
8,"Sitting","timeBodyGyroStdX",-0.984524052826087
8,"Sitting","timeBodyGyroStdY",-0.97150069673913
8,"Sitting","timeBodyGyroStdZ",-0.959623548478261
8,"Sitting","timeBodyGyroJerkMeanX",-0.0923150250434783
8,"Sitting","timeBodyGyroJerkMeanY",-0.0402673770652174
8,"Sitting","timeBodyGyroJerkMeanZ",-0.0445732240217391
8,"Sitting","timeBodyGyroJerkStdX",-0.993264647391304
8,"Sitting","timeBodyGyroJerkStdY",-0.98887627673913
8,"Sitting","timeBodyGyroJerkStdZ",-0.985241405434783
8,"Sitting","timeBodyAccMagMean",-0.952139704347826
8,"Sitting","timeBodyAccMagStd",-0.929943615630435
8,"Sitting","timeGravityAccMagMean",-0.952139704347826
8,"Sitting","timeGravityAccMagStd",-0.929943615630435
8,"Sitting","timeBodyAccJerkMagMean",-0.986061512173913
8,"Sitting","timeBodyAccJerkMagStd",-0.980667377391304
8,"Sitting","timeBodyGyroMagMean",-0.93268224326087
8,"Sitting","timeBodyGyroMagStd",-0.953001632173913
8,"Sitting","timeBodyGyroJerkMagMean",-0.991807428043478
8,"Sitting","timeBodyGyroJerkMagStd",-0.986756670869565
8,"Sitting","freqBodyAccMeanX",-0.981142909782609
8,"Sitting","freqBodyAccMeanY",-0.94421971826087
8,"Sitting","freqBodyAccMeanZ",-0.959436275869565
8,"Sitting","freqBodyAccStdX",-0.978256730652174
8,"Sitting","freqBodyAccStdY",-0.923829969347826
8,"Sitting","freqBodyAccStdZ",-0.933889846521739
8,"Sitting","freqBodyAccJerkMeanX",-0.984977270652174
8,"Sitting","freqBodyAccJerkMeanY",-0.980221104565217
8,"Sitting","freqBodyAccJerkMeanZ",-0.982995311086956
8,"Sitting","freqBodyAccJerkStdX",-0.986913610652174
8,"Sitting","freqBodyAccJerkStdY",-0.983038783478261
8,"Sitting","freqBodyAccJerkStdZ",-0.986185349347826
8,"Sitting","freqBodyGyroMeanX",-0.982200309782609
8,"Sitting","freqBodyGyroMeanY",-0.97658989
8,"Sitting","freqBodyGyroMeanZ",-0.961798676956522
8,"Sitting","freqBodyGyroStdX",-0.985339301521739
8,"Sitting","freqBodyGyroStdY",-0.96892443326087
8,"Sitting","freqBodyGyroStdZ",-0.962632253913044
8,"Sitting","freqBodyAccMagMean",-0.947981783478261
8,"Sitting","freqBodyAccMagStd",-0.93172124
8,"Sitting","freqBodyAccJerkMagMean",-0.980932292391304
8,"Sitting","freqBodyAccJerkMagStd",-0.97932021173913
8,"Sitting","freqBodyGyroMagMean",-0.965806789347826
8,"Sitting","freqBodyGyroMagStd",-0.953251156521739
8,"Sitting","freqBodyGyroJerkMagMean",-0.987730604130435
8,"Sitting","freqBodyGyroJerkMagStd",-0.986147262608696
8,"Standing","timeBodyAccMeanX",0.279620986111111
8,"Standing","timeBodyAccMeanY",-0.0148113067148148
8,"Standing","timeBodyAccMeanZ",-0.106114996837037
8,"Standing","timeBodyAccStdX",-0.988815418148148
8,"Standing","timeBodyAccStdY",-0.938479429074074
8,"Standing","timeBodyAccStdZ",-0.926065255185185
8,"Standing","timeGravityAccMeanX",0.957669921111111
8,"Standing","timeGravityAccMeanY",-0.0904603488214815
8,"Standing","timeGravityAccMeanZ",-0.0979392024814815
8,"Standing","timeGravityAccStdX",-0.987690217222222
8,"Standing","timeGravityAccStdY",-0.958904114074074
8,"Standing","timeGravityAccStdZ",-0.918293913703704
8,"Standing","timeBodyAccJerkMeanX",0.0753739045185185
8,"Standing","timeBodyAccJerkMeanY",0.00814951727462963
8,"Standing","timeBodyAccJerkMeanZ",0.00322153267648148
8,"Standing","timeBodyAccJerkStdX",-0.989198879814815
8,"Standing","timeBodyAccJerkStdY",-0.976442140740741
8,"Standing","timeBodyAccJerkStdZ",-0.982610899259259
8,"Standing","timeBodyGyroMeanX",-0.0219671978203704
8,"Standing","timeBodyGyroMeanY",-0.0280117633814815
8,"Standing","timeBodyGyroMeanZ",0.063688907
8,"Standing","timeBodyGyroStdX",-0.972990379814815
8,"Standing","timeBodyGyroStdY",-0.969421045555556
8,"Standing","timeBodyGyroStdZ",-0.974118322407407
8,"Standing","timeBodyGyroJerkMeanX",-0.097757576
8,"Standing","timeBodyGyroJerkMeanY",-0.0485190684259259
8,"Standing","timeBodyGyroJerkMeanZ",-0.0478483225666667
8,"Standing","timeBodyGyroJerkStdX",-0.981573085740741
8,"Standing","timeBodyGyroJerkStdY",-0.985508765185185
8,"Standing","timeBodyGyroJerkStdZ",-0.989270900740741
8,"Standing","timeBodyAccMagMean",-0.953762884074074
8,"Standing","timeBodyAccMagStd",-0.937187185222222
8,"Standing","timeGravityAccMagMean",-0.953762884074074
8,"Standing","timeGravityAccMagStd",-0.937187185222222
8,"Standing","timeBodyAccJerkMagMean",-0.984920797777778
8,"Standing","timeBodyAccJerkMagStd",-0.979932239074074
8,"Standing","timeBodyGyroMagMean",-0.952848496851852
8,"Standing","timeBodyGyroMagStd",-0.95322478962963
8,"Standing","timeBodyGyroJerkMagMean",-0.987580587777778
8,"Standing","timeBodyGyroJerkMagStd",-0.982460332222222
8,"Standing","freqBodyAccMeanX",-0.988219862222222
8,"Standing","freqBodyAccMeanY",-0.9500491
8,"Standing","freqBodyAccMeanZ",-0.950362935555556
8,"Standing","freqBodyAccStdX",-0.98918374962963
8,"Standing","freqBodyAccStdY",-0.936231722777778
8,"Standing","freqBodyAccStdZ",-0.919744963888889
8,"Standing","freqBodyAccJerkMeanX",-0.989029238518519
8,"Standing","freqBodyAccJerkMeanY",-0.976177675
8,"Standing","freqBodyAccJerkMeanZ",-0.979477193333333
8,"Standing","freqBodyAccJerkStdX",-0.990414086851852
8,"Standing","freqBodyAccJerkStdY",-0.97858173
8,"Standing","freqBodyAccJerkStdZ",-0.984465744444444
8,"Standing","freqBodyGyroMeanX",-0.969677435925926
8,"Standing","freqBodyGyroMeanY",-0.972595487037037
8,"Standing","freqBodyGyroMeanZ",-0.975512276666667
8,"Standing","freqBodyGyroStdX",-0.974200997592593
8,"Standing","freqBodyGyroStdY",-0.968055495925926
8,"Standing","freqBodyGyroStdZ",-0.975976456111111
8,"Standing","freqBodyAccMagMean",-0.953746070740741
8,"Standing","freqBodyAccMagStd",-0.938628186322222
8,"Standing","freqBodyAccJerkMagMean",-0.979745872037037
8,"Standing","freqBodyAccJerkMagStd",-0.979135440925926
8,"Standing","freqBodyGyroMagMean",-0.964564224074074
8,"Standing","freqBodyGyroMagStd",-0.954119826296296
8,"Standing","freqBodyGyroJerkMagMean",-0.983709233333333
8,"Standing","freqBodyGyroJerkMagStd",-0.981832336296296
8,"Lying","timeBodyAccMeanX",0.261254282907407
8,"Lying","timeBodyAccMeanY",-0.0212281733881481
8,"Lying","timeBodyAccMeanZ",-0.102245365611111
8,"Lying","timeBodyAccStdX",-0.94304121537037
8,"Lying","timeBodyAccStdY",-0.93489116
8,"Lying","timeBodyAccStdZ",-0.932491454407407
8,"Lying","timeGravityAccMeanX",-0.405930036111111
8,"Lying","timeGravityAccMeanY",0.589922434814815
8,"Lying","timeGravityAccMeanZ",0.719831539259259
8,"Lying","timeGravityAccStdX",-0.918873192333333
8,"Lying","timeGravityAccStdY",-0.957990036481482
8,"Lying","timeGravityAccStdZ",-0.94183626337037
8,"Lying","timeBodyAccJerkMeanX",0.0878326902592593
8,"Lying","timeBodyAccJerkMeanY",0.0233299159137037
8,"Lying","timeBodyAccJerkMeanZ",-0.0169218791344444
8,"Lying","timeBodyAccJerkStdX",-0.973253042222222
8,"Lying","timeBodyAccJerkStdY",-0.976520952037037
8,"Lying","timeBodyAccJerkStdZ",-0.96608757462963
8,"Lying","timeBodyGyroMeanX",0.00535361206851852
8,"Lying","timeBodyGyroMeanY",-0.0891374138592593
8,"Lying","timeBodyGyroMeanZ",0.13818830737037
8,"Lying","timeBodyGyroStdX",-0.965204017592593
8,"Lying","timeBodyGyroStdY",-0.952039385740741
8,"Lying","timeBodyGyroStdZ",-0.96758975462963
8,"Lying","timeBodyGyroJerkMeanX",-0.106445008314815
8,"Lying","timeBodyGyroJerkMeanY",-0.0389735198722222
8,"Lying","timeBodyGyroJerkMeanZ",-0.0694123150925926
8,"Lying","timeBodyGyroJerkStdX",-0.969924077407407
8,"Lying","timeBodyGyroJerkStdY",-0.974186451851852
8,"Lying","timeBodyGyroJerkStdZ",-0.987601203703704
8,"Lying","timeBodyAccMagMean",-0.935308633888889
8,"Lying","timeBodyAccMagStd",-0.91325033
8,"Lying","timeGravityAccMagMean",-0.935308633888889
8,"Lying","timeGravityAccMagStd",-0.91325033
8,"Lying","timeBodyAccJerkMagMean",-0.97314748962963
8,"Lying","timeBodyAccJerkMagStd",-0.962954517222222
8,"Lying","timeBodyGyroMagMean",-0.924253348518518
8,"Lying","timeBodyGyroMagStd",-0.932470764444444
8,"Lying","timeBodyGyroJerkMagMean",-0.978438191296296
8,"Lying","timeBodyGyroJerkMagStd",-0.969029111666667
8,"Lying","freqBodyAccMeanX",-0.953538563888889
8,"Lying","freqBodyAccMeanY",-0.951816663703704
8,"Lying","freqBodyAccMeanZ",-0.944269514074074
8,"Lying","freqBodyAccStdX",-0.940125298333333
8,"Lying","freqBodyAccStdY",-0.931236756962963
8,"Lying","freqBodyAccStdZ",-0.931146497518519
8,"Lying","freqBodyAccJerkMeanX",-0.973110596111111
8,"Lying","freqBodyAccJerkMeanY",-0.975877437407407
8,"Lying","freqBodyAccJerkMeanZ",-0.962111136666667
8,"Lying","freqBodyAccJerkStdX",-0.975959911481481
8,"Lying","freqBodyAccJerkStdY",-0.979170881666667
8,"Lying","freqBodyAccJerkStdZ",-0.968699222962963
8,"Lying","freqBodyGyroMeanX",-0.957903886111111
8,"Lying","freqBodyGyroMeanY",-0.957411160185185
8,"Lying","freqBodyGyroMeanZ",-0.967461239074074
8,"Lying","freqBodyGyroStdX",-0.967846360740741
8,"Lying","freqBodyGyroStdY",-0.950316470925926
8,"Lying","freqBodyGyroStdZ",-0.970671966481481
8,"Lying","freqBodyAccMagMean",-0.932279645518518
8,"Lying","freqBodyAccMagStd",-0.917257979425926
8,"Lying","freqBodyAccJerkMagMean",-0.961792852407407
8,"Lying","freqBodyAccJerkMagStd",-0.963791094259259
8,"Lying","freqBodyGyroMagMean",-0.944528950555556
8,"Lying","freqBodyGyroMagStd",-0.93678697
8,"Lying","freqBodyGyroJerkMagMean",-0.968403945925926
8,"Lying","freqBodyGyroJerkMagStd",-0.971793279814815
9,"Walking","timeBodyAccMeanX",0.278502842115385
9,"Walking","timeBodyAccMeanY",-0.0180891971284423
9,"Walking","timeBodyAccMeanZ",-0.110820512307692
9,"Walking","timeBodyAccStdX",-0.238353562692308
9,"Walking","timeBodyAccStdY",-0.201696960826923
9,"Walking","timeBodyAccStdZ",-0.0579636469030769
9,"Walking","timeGravityAccMeanX",0.951867079615385
9,"Walking","timeGravityAccMeanY",-0.0314341738730769
9,"Walking","timeGravityAccMeanZ",-0.115856121080385
9,"Walking","timeGravityAccStdX",-0.980971973653846
9,"Walking","timeGravityAccStdY",-0.971242423076923
9,"Walking","timeGravityAccStdZ",-0.955523995576923
9,"Walking","timeBodyAccJerkMeanX",0.0704357270480769
9,"Walking","timeBodyAccJerkMeanY",0.0212255910017308
9,"Walking","timeBodyAccJerkMeanZ",0.00414762740192308
9,"Walking","timeBodyAccJerkStdX",-0.206733787961538
9,"Walking","timeBodyAccJerkStdY",-0.276929933846154
9,"Walking","timeBodyAccJerkStdZ",-0.409764526153846
9,"Walking","timeBodyGyroMeanX",-0.0808360598653846
9,"Walking","timeBodyGyroMeanY",-0.0625598710615385
9,"Walking","timeBodyGyroMeanZ",0.111629779896154
9,"Walking","timeBodyGyroStdX",-0.476163506730769
9,"Walking","timeBodyGyroStdY",-0.467054167884615
9,"Walking","timeBodyGyroStdZ",-0.265683521346154
9,"Walking","timeBodyGyroJerkMeanX",-0.0809204094461538
9,"Walking","timeBodyGyroJerkMeanY",-0.0356283427038462
9,"Walking","timeBodyGyroJerkMeanZ",-0.0633406620592308
9,"Walking","timeBodyGyroJerkStdX",-0.526985309038462
9,"Walking","timeBodyGyroJerkStdY",-0.549200228076923
9,"Walking","timeBodyGyroJerkStdZ",-0.457881494038462
9,"Walking","timeBodyAccMagMean",-0.0980840496143461
9,"Walking","timeBodyAccMagStd",-0.37942877
9,"Walking","timeGravityAccMagMean",-0.0980840496143461
9,"Walking","timeGravityAccMagStd",-0.37942877
9,"Walking","timeBodyAccJerkMagMean",-0.203733615519231
9,"Walking","timeBodyAccJerkMagStd",-0.317113487115385
9,"Walking","timeBodyGyroMagMean",-0.294542266826923
9,"Walking","timeBodyGyroMagStd",-0.489725811538462
9,"Walking","timeBodyGyroJerkMagMean",-0.510253995769231
9,"Walking","timeBodyGyroJerkMagStd",-0.599866472692308
9,"Walking","freqBodyAccMeanX",-0.294711163653846
9,"Walking","freqBodyAccMeanY",-0.257677616153846
9,"Walking","freqBodyAccMeanZ",-0.250806259788462
9,"Walking","freqBodyAccStdX",-0.218019977423077
9,"Walking","freqBodyAccStdY",-0.223972558596154
9,"Walking","freqBodyAccStdZ",-0.0337965256573077
